expression,reading,meaning,tags,guid
情緒,じょうちょ,情緒，感覺,JLPT_1 JLPT,k3To8MWJIl
情緒,じょうしょ,情緒，感覺,JLPT_1 JLPT,tX-.yH%tsu
象徴,しょうちょう,象徵,JLPT_1 JLPT,Nr_Pr2R$>-
小児科,しょうにか,兒科,JLPT_1 JLPT,BV(PyO5`Xp
使用人,しようにん,僱員，僕人,JLPT_1 JLPT,LygcFyOci?
情熱,じょうねつ,熱情，熱情，熱情,JLPT_1 JLPT,I{iqV8B>VE
譲歩,じょうほ,特許權，和解，妥協,JLPT_1 JLPT,qTRRmo8`cg
条約,じょうやく,條約，契約,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,mBj5_YKg@T
勝利,しょうり,勝利，勝利，獲勝,JLPT_1 JLPT,G@C3MHqMp~
上陸,じょうりく,著陸，下船,JLPT_1 JLPT,P?*6mTt|Ou
蒸溜,じょうりゅう,蒸餾,JLPT_1 JLPT,N0wHhg4iZ}
奨励,しょうれい,鼓勵，晉升,JLPT_1 JLPT,m8|HwkmQWl
ショー,ショー,展示,JLPT_1 JLPT,i~@270zDDg
除外,じょがい,例外，排除,JLPT_1 JLPT,An-_sCcDl?
職員,しょくいん,人員，人員,JLPT_1 JLPT,"c/)%MF,^yx"
植民地,しょくみんち,殖民地,JLPT_1 JLPT,pqv+nRs.EA
職務,しょくむ,專業職責,JLPT_1 JLPT,M%7$<MDK;D
諸君,しょくん,先生們！ ，女士們！,JLPT_1 JLPT,w8&8<Oq8q1
助言,じょげん,建議，建議,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.11,jgva&{5Yv}
徐行,じょこう,慢慢走,JLPT_1 JLPT,1}h4@}[.}
所在,しょざい,下落,JLPT_1 JLPT,HYCS:(5sD5
所持,しょじ,擁有，擁有,JLPT_1 JLPT,FFV#Fu]e{M
所属,しょぞく,附屬，屬於,JLPT_1 JLPT,kcA;O>C=q2
処置,しょち,治療,JLPT_1 JLPT,oElimwftu&
しょっちゅう,しょっちゅう,總是，不斷,JLPT_1 JLPT,qt.$TI&_S;
所定,しょてい,固定，處方,JLPT_1 JLPT,lE2*Emk;Hc
所得,しょとく,收入,JLPT_1 JLPT,x{~.Tp:rb[
処罰,しょばつ,懲罰,JLPT_1 JLPT,"gNz:>*,MG$"
初版,しょはん,第一版,JLPT_1 JLPT,fiRSr!;Y&A
書評,しょひょう,書評,JLPT_1 JLPT,x:`od~M8;V
処分,しょぶん,處置，交易，懲罰,JLPT_1 JLPT,ob921zNQ/x
庶民,しょみん,群眾，平民,JLPT_1 JLPT,m?>)`ISejw
庶務,しょむ,事務,JLPT_1 JLPT,ibnBaKrH9N
所有,しょゆう,一個人的財產，所有權,JLPT_1 JLPT,M/&X&72l%L
調べ,しらべ,調查，檢查,JLPT_1 JLPT,K1M}#OQ[$e
自立,じりつ,獨立，自力更生,JLPT_1 JLPT,AxK*wI27?U
記す,しるす,要注意，寫下,JLPT_1 JLPT,IY#:UXg$YC
指令,しれい,訂單，說明，指令,JLPT_1 JLPT,f3?Z1%=TF7
～心,～しん,〜的思想,JLPT_1 JLPT,jQ&{mv~mg}
陣,じん,戰鬥，營地，營地,JLPT_1 JLPT,P;NE${7wn9
進化,しんか,進化，進步,JLPT_1 JLPT,N0sG+rp=}d
人格,じんかく,個性，性格,JLPT_1 JLPT,bv:L&X%{w_
審議,しんぎ,審議,JLPT_1 JLPT,ljmGvuxGK[
新婚,しんこん,新人,JLPT_1 JLPT,kXZM5E]M1a
審査,しんさ,評判，檢查，檢查,JLPT_1 JLPT,Aov$8-^cUL
人材,じんざい,才華橫溢的人,JLPT_1 JLPT,C?4X*:ZTpD
紳士,しんし,紳士,JLPT_1 JLPT,x9OmT9u38P
真実,しんじつ,真理，現實,JLPT_1 JLPT,oVA.}`H~AT
信者,しんじゃ,信徒，奉獻者,JLPT_1 JLPT,xS[kK:ZdWC
真珠,しんじゅ,珍珠,JLPT_1 JLPT,AK4RS}QdNe
進出,しんしゅつ,進步,JLPT_1 Intermediate_Japanese_Ln.14 JLPT Intermediate_Japanese,K-D|x_JFrP
心情,しんじょう,心理,JLPT_1 JLPT,PHxCA~>U^}
新人,しんじん,新面孔，新來者,JLPT_1 JLPT,n<1jM&wYZ&
神聖,しんせい,聖潔，神聖，尊嚴,JLPT_1 JLPT,N+v0O:SZ6<
親善,しんぜん,友誼,JLPT_1 JLPT,e$!ZsAnYeT
真相,しんそう,真相，真實情況,JLPT_1 JLPT,"IQ@9>LJ,&M"
迅速,じんそく,快速，快速，及時,JLPT_1 JLPT,g^-!|Cie-4
人体,じんたい,人體,JLPT_1 JLPT,wqIT;%IHe9
新築,しんちく,新建築，新建築,JLPT_1 JLPT,Ozg8V>5l.l
心中,しんじゅう,雙重自殺,JLPT_1 JLPT,H1pTQNX=9t
進呈,しんてい,推介會,JLPT_1 JLPT,CZ`K3:aqAR
進展,しんてん,進步，發展,JLPT_1 JLPT,b(>k}9=qxl
神殿,しんでん,寺廟，神聖的地方,JLPT_1 JLPT,y(skY$ucA+
進度,しんど,進步,JLPT_1 JLPT,yu/)M8)V(L
振動,しんどう,振盪，振動,JLPT_1 JLPT,sad?lNEJ3g
新入生,しんにゅうせい,新生，一年級學生，新生,JLPT_1 Intermediate_Japanese_Ln.5 JLPT Intermediate_Japanese,x)<B[r6{jj
信任,しんにん,信任，信心，信任,JLPT_1 JLPT,"hWLnw4y,]t"
神秘,しんぴ,神秘,JLPT_1 JLPT,"N,Y7P[tIGQ"
辛抱,しんぼう,耐心，耐力,JLPT_1 JLPT,uU~=4Y)qMA
人民,じんみん,人，公眾,JLPT_1 JLPT,nAw=2?(bZX
侵略,しんりゃく,侵略，入侵，突襲,JLPT_1 JLPT,hsxv1184OS
診療,しんりょう,醫學檢查和治療,JLPT_1 JLPT,x1%iVb>rlb
粋,すい,本質,JLPT_1 JLPT,zsq|f`1Yv
水源,すいげん,河流,JLPT_1 JLPT,n/^g6e7/@{
推進,すいしん,推進，驅動力,JLPT_1 JLPT,"J08-VaUM,s"
吹奏,すいそう,演奏風樂器,JLPT_1 JLPT,m]6xm=<uJ6
推測,すいそく,猜猜，猜想,JLPT_1 JLPT,zvP)r1F]3S
水田,すいでん,（充滿水的）稻田,JLPT_1 JLPT,v5ySQN]{G>
推理,すいり,推理，推理，神秘或偵探類型,JLPT_1 JLPT,jer`Bu/O84
数詞,すうし,數字,JLPT_1 JLPT,p</Ez{aJ5+
崇拝,すうはい,敬拜，崇拜,JLPT_1 JLPT,Hw_TI!gx2(
据え付ける,すえつける,安裝，裝備，安裝,JLPT_1 JLPT,BP/>6=lZh5
据える,すえる,設置，放置，放置,JLPT_1 JLPT,t!g&pW29AZ
すがすがしい,すがすがしい,新鮮，令人耳目一新,JLPT_1 JLPT,rK/?@VVUlf
救い,すくい,幫助，幫助，救濟,JLPT_1 JLPT,qsOm7CX`b8
すくう (みずを～),すくう (みずを～),要sc,JLPT_1 JLPT,iDqa!wq<Tq
健やか,すこやか,有活力，健康，聲音,JLPT_1 JLPT,"hH9J*t,rc_"
濯ぐ,すすぐ,沖洗，洗淨,JLPT_1 JLPT,E0ffUY?7qt
進み,すすみ,進步,JLPT_1 JLPT,p1:(iOmlNJ
裾,すそ,（褲子）袖口，（裙子）下擺，髮型的剪切邊緣,JLPT_1 JLPT,xF_(AQj}lF
スタジオ,スタジオ,工作室,JLPT_1 JLPT,ic%[^BEKt/
スチーム,スチーム,蒸汽,JLPT_1 JLPT,nXB;]AdyMC
ストライキ,ストライキ,罷工,JLPT_1 JLPT,nf-SMH*rKm
スト,スト,（Abbr。）罷工,JLPT_1 JLPT,oc==H8k2kf
ストロー,ストロー,稻草,JLPT_1 JLPT,A.~AmwkH4Z
ストロボ,ストロボ,頻鏡（字面意思：Strobo，頻閃燈，頻閃燈）,JLPT_1 JLPT,rNiv+g8N.Q
すばしこい,すばしこい,靈活，聰明，快速,JLPT_1 JLPT,p[HsSa}_~h
素早い,すばやい,快速，快速,JLPT_1 JLPT,qLzUXrbxxM
ずばり,ずばり,果斷，毫無保留地，坦率地說,JLPT_1 JLPT,zNubn^c5m8
スプリング,スプリング,春天,JLPT_1 JLPT,M&<1|Qyfm^
スペース,スペース,空間,JLPT_1 JLPT,"mfYc5:,T$)"
ずぶぬれ,ずぶぬれ,浸透，滴濕,JLPT_1 JLPT,O=YLrvca-#
スポーツカー,スポーツカー,跑車,JLPT_1 JLPT,ILQ_{U)ioI
澄ます,すます,清楚，清楚，傾聽,JLPT_1 JLPT,o+[:%ypXAI
清ます,すます,清楚，清楚，傾聽,JLPT_1 JLPT,gWgE<)O|pN
済ます,すます,完成；定居；不做,JLPT_1 JLPT,BI9b~SlUc1
すみやか,すみやか,迅速,JLPT_1 JLPT,MC/)GM9mOK
スラックス,スラックス,休閒,JLPT_1 JLPT,tpKEoAzoEC
ずらっと,ずらっと,一行，連續,JLPT_1 JLPT,GHI-Z0iw2Q
ずるずる,ずるずる,拖延，嗅探的聲音,JLPT_1 JLPT,xPdB)weA$j
ずれ,ずれ,差異，差距,JLPT_1 JLPT,ml<Cz:NIm9
すれちがい,すれちがい,巧遇,JLPT_1 JLPT,h}n%.0]G*]
擦れる,すれる,摩擦，chafe,JLPT_1 JLPT,y1pczASP(>
すんなり,すんなり,通過不反對，苗條，細長,JLPT_1 JLPT,c{rT9&J2OZ
生育,せいいく,增長，發展，繁殖,JLPT_1 JLPT,A*eQ]~1bJ/
成育,せいいく,增長，提高,JLPT_1 JLPT,A=.t}i>GW3
成果,せいか,結果，水果,JLPT_1 JLPT,BVYQfcf%9
正解,せいかい,正確，正確的答案，解決方案,JLPT_1 JLPT,Lt;.HzCJ&F
正義,せいぎ,正義，對，公義,JLPT_1 JLPT,C*lSCCu$Is
生計,せいけい,生計，生活,JLPT_1 JLPT,sFe^vK-tW[
政権,せいけん,（政治）政治權力,JLPT_1 JLPT,ySl]BBHxv|
星座,せいざ,星座,JLPT_1 JLPT,v8-]C(eL~-
制裁,せいさい,克制，制裁，懲罰,JLPT_1 JLPT,"&>5Y-0M,/"
政策,せいさく,政治措施，政策,JLPT_1 JLPT,"hAD&H|lfX,"
生死,せいし,生死,JLPT_1 JLPT,[jWyFv3NW
静止,せいし,靜止，安息，站著,JLPT_1 JLPT,o*g2}G_T7@
誠実,せいじつ,真誠，誠實，忠實,JLPT_1 JLPT,bL3/~B_@Jx
成熟,せいじゅく,成熟，成熟,JLPT_1 JLPT,mi&AvT*VW%
青春,せいしゅん,青年，春天的生活，青春期,JLPT_1 JLPT,r1RCkb<y|$
清純,せいじゅん,純潔，純真,JLPT_1 JLPT,ONr5>]A5d|
聖書,せいしょ,聖經,JLPT_1 JLPT,Q@S9S%oEQ1
正常,せいじょう,正常，正常，正常,JLPT_1 JLPT,wA-k/9L$M{
制する,せいする,控制，命令,JLPT_1 JLPT,rf}l5O&Iya
整然,せいぜん,有序，定期，組織良好,JLPT_1 JLPT,PN>H*K1;6z
盛装,せいそう,打扮，穿豐富的衣服,JLPT_1 JLPT,"NT,a6{jkV^"
盛大,せいだい,盛大，繁榮，宏偉,JLPT_1 JLPT,oA#/^#fynU
清濁,せいだく,善與惡，純潔和雜質,JLPT_1 JLPT,LIBty_QSI!
制定,せいてい,制定，建立，創造,JLPT_1 JLPT,w/{{PKSO-l
静的,せいてき,靜止的,JLPT_1 JLPT,qS/}NK^[E0
製鉄,せいてつ,鐵生產,JLPT_1 JLPT,q1#~15/jx^
晴天,せいてん,天氣晴朗,JLPT_1 JLPT,O`AKp9t/nh
正当,せいとう,正好，適當,JLPT_1 JLPT,KYfFW0c&^H
制服,せいふく,制服,JLPT_1 JLPT,KjpnwgIuCJ
征服,せいふく,征服，征服，克服,JLPT_1 JLPT,UI+/g3/T<
製法,せいほう,製造方法，食譜，配方,JLPT_1 JLPT,r$Viif`6:S
精密,せいみつ,精確，精確，詳細，分鐘,JLPT_1 JLPT,k?w!_L!izK
税務署,ぜいむしょ,稅務局,JLPT_1 JLPT,cu&VjhU0YM
制約,せいやく,限制，約束,JLPT_1 JLPT,eGs}Rjdjyu
勢力,せいりょく,影響力，力量，力量，力量,JLPT_1 JLPT,jCKk=3Gx//
整列,せいれつ,連續站立，形成一條線,JLPT_1 JLPT,K=?{2[EdLY
セール,セール,銷售,JLPT_1 JLPT,bTb.7j.bY0
急かす,せかす,趕緊敦促,JLPT_1 JLPT,r25!gS/G>A
伜,せがれ,兒子，我的兒子,JLPT_1 JLPT,CVmDxN*tGx
責務,せきむ,職責，義務,JLPT_1 JLPT,ct_SCVUYk9
セクション,セクション,部分,JLPT_1 JLPT,oE+>)~hYZ>
世辞,せじ,奉承，稱讚,JLPT_1 JLPT,i2*b#^+2.G
世帯,せたい,家庭,JLPT_1 JLPT,M;wkDh)_[-
是正,ぜせい,更正，修訂,JLPT_1 JLPT,r4z<%];90$
世代,せだい,一代,JLPT_1 JLPT,vXhkxYs)ro
切開,せっかい,開放，切開,JLPT_1 JLPT,j3{#e(JGO?
セックス,セックス,性別,JLPT_1 JLPT,p^XJZeb_m$
切実,せつじつ,引人注目，嚴重，嚴重，急性,JLPT_1 JLPT,"b(%wDAP,4<"
接触,せっしょく,觸摸，聯繫,JLPT_1 JLPT,euP9o6khjK
接続詞,せつぞくし,連詞,JLPT_1 JLPT,jxx/dj^^[F
設置,せっち,建立，機構,JLPT_1 JLPT,dTa#ev1!lY
折衷,せっちゅう,妥協，交叉，混合，折衷主義,JLPT_1 JLPT,z.Jdo5|UwK
設定,せってい,建立，創造,JLPT_1 JLPT,EL[q3!y3K%
説得,せっとく,勸說,JLPT_1 JLPT,p@nzS4e%Pe
切ない,せつない,痛苦，努力，悲傷,JLPT_1 JLPT,Op2N@ZY@PL
絶版,ぜっぱん,絕版,JLPT_1 JLPT,wscau>2!!B
設立,せつりつ,建立，基金會，機構,JLPT_1 JLPT,nV|*LLs6}!
攻め,せめ,攻擊，進攻,JLPT_1 JLPT,lp+Bg:0JY+
ゼリー,ゼリー,果凍,JLPT_1 JLPT,pUMI]4pC]5
セレモニー,セレモニー,儀式,JLPT_1 JLPT,ElF~:n|$Dm
世論,せろん,輿論,JLPT_1 JLPT,cn7+uG:k{Q
先,せん,優先級，優先級，以前,JLPT_1 JLPT,K[s:+C@-V{
繊維,せんい,纖維，纖維，紡織品,JLPT_1 JLPT,IoI]vI^@?E
全快,ぜんかい,完全恢復健康,JLPT_1 JLPT,jMG%U5Y*b]
宣教,せんきょう,宗教任務,JLPT_1 JLPT,t2!m+EN<kt
宣言,せんげん,聲明，宣告，宣布,JLPT_1 JLPT,N*Sn3]6F}u
戦災,せんさい,戰爭傷害,JLPT_1 JLPT,g*>*T{UX8V
専修,せんしゅう,專業化,JLPT_1 JLPT,iF/[EjL/PH
戦術,せんじゅつ,策略,JLPT_1 JLPT,fClOu9u4S.
センス,センス,感官（用於音樂，風格，機智等）,JLPT_1 JLPT,kOf@Kc#S!?
潜水,せんすい,潛水,JLPT_1 JLPT,kXmApIVn4{
全盛,ぜんせい,繁榮的高度,JLPT_1 JLPT,PA4!?*R&)6
先代,せんだい,家庭前任，上年齡，上一代,JLPT_1 JLPT,A@$Xh`C*#q
先だって,せんだって,最近，前幾天,JLPT_1 JLPT,bpeAMs`g=B
先着,せんちゃく,首先到達,JLPT_1 JLPT,s5`[<)lze/
前提,ぜんてい,序言，前提，先決條件,JLPT_1 JLPT,M^(]5)Q28q
先天的,せんてんてき,固有，先天性，世襲,JLPT_1 JLPT,e8-*cxos*(
前途,ぜんと,未來的前景，前景，未來的旅程,JLPT_1 JLPT,rUv_dSLlLH
戦闘,せんとう,戰鬥，戰鬥，戰鬥,JLPT_1 JLPT,LE#Z8!)h7>
潜入,せんにゅう,滲透，潛入,JLPT_1 JLPT,jwMP<D<nu+
船舶,せんぱく,船,JLPT_1 JLPT,yT?Wj-:Bft
全滅,ぜんめつ,殲滅,JLPT_1 JLPT,gs]{cpbeS;
専用,せんよう,獨家使用，個人用途,JLPT_1 JLPT,E|;c&Jmrd8
占領,せんりょう,職業，財產，有一個自我的空間,JLPT_1 JLPT,N-V{tXojX`
善良,ぜんりょう,善良，卓越，美德,JLPT_1 JLPT,eGNEV*g</#
戦力,せんりょく,戰爭潛力,JLPT_1 JLPT,jsYNJMtfV.
前例,ぜんれい,先例,JLPT_1 JLPT,z6IRT7DoRm
相応,そうおう,適合性，健身,JLPT_1 JLPT,Cm`/n`5$^$
総会,そうかい,大會,JLPT_1 JLPT,v.Q]y8[=}p
創刊,そうかん,推出（例如報紙，第一期）,JLPT_1 JLPT,k7n}7cIr>q
雑木,ぞうき,各種各樣的小樹，各種各樣的樹木,JLPT_1 JLPT,K-dqvXawa`
早急,そうきゅう,緊迫的,JLPT_1 JLPT,xFEe8[1r^m
早急,さっきゅう,緊迫的,JLPT_1 JLPT,n`GeYo>FBk
増強,ぞうきょう,加強，增加,JLPT_1 JLPT,"rV,>ZZ=T]Q"
送金,そうきん,匯款，匯款,JLPT_1 JLPT,bDXNFraL0R
走行,そうこう,運行輪式車輛（例如，汽車，旅行）,JLPT_1 JLPT,E{T/IqjEfE
総合,そうごう,合成，概括,JLPT_1 JLPT,nY;2hmT##_
捜索,そうさく,搜索（尤其是為某人或某物缺少的人，調查）,JLPT_1 JLPT,Q:2J1qwTVc
蔵相,ぞうしょう,財政部長,JLPT_1 JLPT,fn1-ZB(4T-
装飾,そうしょく,裝飾品,JLPT_1 JLPT,QA)=&Wj6HM
増進,ぞうしん,促進，增加，進步,JLPT_1 JLPT,IZpN7AL;vh
相対,そうたい,相對的,JLPT_1 JLPT,I!n?!w[?BY
壮大,そうだい,宏偉，宏偉，雄偉,JLPT_1 JLPT,"mVUTF,w/3&"
騒動,そうどう,衝突，騷亂，叛亂,JLPT_1 JLPT,f=viWAh8g@
遭難,そうなん,災難，沉船，事故,JLPT_1 JLPT,E:/^OnBk`
相場,そうば,市場價格，猜測，估計,JLPT_1 JLPT,sA7SWg(`IK
装備,そうび,裝置,JLPT_1 JLPT,k;e~1ueRAo
創立,そうりつ,建立，成立,JLPT_1 JLPT,jki@VUPP0r
添える,そえる,添加，附加，陪伴,JLPT_1 JLPT,"h,nxD[s(P9"
ソース,ソース,來源,JLPT_1 JLPT,tTpwt)2AmK
即座に,そくざに,立即，馬上,JLPT_1 JLPT,P;B^M<8:(U
促進,そくしん,晉升，加速，鼓勵,JLPT_1 JLPT,qh4@1q0m.W
即する,そくする,符合，同意，適應，,JLPT_1 JLPT,t:DoS~nc0!
束縛,そくばく,克制，限制，監禁,JLPT_1 JLPT,l|/yaf0Kt?
側面,そくめん,側面，側面，橫向,JLPT_1 JLPT,g+c1Ex)t~@
損う,そこなう,傷害，傷害,JLPT_1 JLPT,lT+Npb!3tv
そこら,そこら,到處都是，某個地方,JLPT_1 JLPT,sWp/2)qrjX
素材,そざい,原材料，主題,JLPT_1 JLPT,k+jer~`){}
阻止,そし,阻塞，檢查，障礙,JLPT_1 JLPT,H_Bg*f2w~u
訴訟,そしょう,訴訟，訴訟,JLPT_1 JLPT,r473?K:c)w
育ち,そだち,繁殖，生長,JLPT_1 JLPT,I7y!o0nH<>
措置,そち,測量，步驟,JLPT_1 JLPT,wm=Ne<1R~K
ソックス,ソックス,襪子,JLPT_1 JLPT,bW`v0lIx&{
素っ気無い,そっけない,冷，短，cur，直率,JLPT_1 JLPT,m@~(NcJuf8
外方,そっぽ,以另一種方式看（或轉彎）,JLPT_1 JLPT,mx1|xYC`zo
備え付ける,そなえつける,提供，裝備，安裝,JLPT_1 JLPT,?a*256zVd
備わる,そなわる,配備,JLPT_1 JLPT,f0#k].O9>M
具わる,そなわる,配備,JLPT_1 JLPT,hS*=fc5g`d
聳える,そびえる,上升，塔樓，飆升,JLPT_1 JLPT,N#XbC.4.6E
素朴,そぼく,簡單，無藝術，天真,JLPT_1 JLPT,i)~;{+Y_4I
背く,そむく,反對，反對,JLPT_1 JLPT,lwG+$Mpa}3
染まる,そまる,要染色,JLPT_1 JLPT,D^_/a/#sXJ
染める,そめる,要染色，染色,JLPT_1 JLPT,"u,7!Dp;dsk"
そらす,そらす,彎曲，扭曲,JLPT_1 JLPT,O/=U<S;HO[
そり (～にのる),そり (～にのる),雪橇，雪橇,JLPT_1 JLPT,oD<qmOFt48
反る,そる,要經扭曲，扭曲，彎曲,JLPT_1 JLPT,IJaW-#q2K8
それゆえ,それゆえ,因此，因此，,JLPT_1 JLPT,fd1U3Eqd0z
ソロ,ソロ,獨奏,JLPT_1 JLPT,r<H?#?:lfS
揃い,そろい,設置，西裝，均勻,JLPT_1 JLPT,d$?[e]vP*A
ぞんざい,ぞんざい,粗魯，粗心，悲慘,JLPT_1 JLPT,IV/~qgGGDy
損失,そんしつ,損失,JLPT_1 JLPT,q}vnE8Gq;U
存続,そんぞく,持續時間，延續,JLPT_1 JLPT,k--fc+@]/s
ダース,ダース,打,JLPT_1 JLPT,LJ)2+[0^`@
対応,たいおう,處理,JLPT_1 JLPT,KZnf.&v={U
大家,たいか,富裕的家庭，傑出家庭,JLPT_1 JLPT,Nrwns(8SbS
退化,たいか,變性，逆轉,JLPT_1 JLPT,gPs^-F*IXX
大概,たいがい,通常，主要是,JLPT_1 JLPT,h9/$[pq28V
体格,たいかく,體質，憲法,JLPT_1 JLPT,F<F1njV;[$
大金,たいきん,大量資金,JLPT_1 JLPT,m_p4U|6#<L
待遇,たいぐう,治療，接收,JLPT_1 JLPT,F5l%#d#e`l
対決,たいけつ,對抗，攤牌,JLPT_1 JLPT,sKn[*vv=gw
体験,たいけん,個人經驗,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,o%)Oc|W=Ka
対抗,たいこう,反對，對抗,JLPT_1 JLPT,Rd@pS:`}f/
退治,たいじ,滅絕,JLPT_1 JLPT,pC*Xx^dBSu
大衆,たいしゅう,公眾,JLPT_1 JLPT,nog=kohV~>
対処,たいしょ,處理，Cope,JLPT_1 JLPT,yMT#3SVsQ>
退職,たいしょく,退休（從辦公室）,JLPT_1 JLPT,zj2z79]QG@
題する,だいする,標題,JLPT_1 JLPT,"F)V}e,NP?K"
態勢,たいせい,態度，條件，趨勢,JLPT_1 JLPT,q2.f(w/7&
対談,たいだん,談話，對話,JLPT_1 JLPT,F(U~._UF.|
大胆,だいたん,大膽，大膽，大膽,JLPT_1 JLPT,NiV/^uCv:g
対等,たいとう,相等的,JLPT_1 JLPT,e2@L)L#}Hy
台無し,だいなし,混亂，被寵壞，（來）什麼都沒有,JLPT_1 JLPT,O<W!7i{%=i
滞納,たいのう,非付款，默認,JLPT_1 JLPT,"EVFf,lL5*1"
対比,たいひ,對比，比較,JLPT_1 JLPT,QS^fJ(5L6U
タイピスト,タイピスト,打字員,JLPT_1 JLPT,rgU6t{db}6
大部,たいぶ,大多數（例如，大多數情況更大，相當大，很多）,JLPT_1 JLPT,M:e6p(bi4/
大便,だいべん,屎,JLPT_1 JLPT,bxG(1E~XYm
代弁,だいべん,說另一個,JLPT_1 JLPT,MRN2]i=t=d
待望,たいぼう,長期以來，等待,JLPT_1 JLPT,qE#$km{TWt
台本,だいほん,libretto，場景,JLPT_1 JLPT,RgJye)6k}y
タイマー,タイマー,計時器,JLPT_1 JLPT,Jpmdj[Dy-8
怠慢,たいまん,疏忽，粗心,JLPT_1 JLPT,o+E(5HE.HE
タイミング,タイミング,定時,JLPT_1 JLPT,xPwaZgIXR*
タイム,タイム,時間,JLPT_1 JLPT,jbo*<.eMG[
タイムリー,タイムリー,及時，擊打（棒球），RBI,JLPT_1 JLPT,yP9[juCnL[
対面,たいめん,面試，會議,JLPT_1 JLPT,i`k./6SP4;
代用,だいよう,替代,JLPT_1 JLPT,mu!!VPGcN/
体力,たいりょく,體力,JLPT_1 JLPT,k5)wZQr4>y
タイル,タイル,瓦,JLPT_1 JLPT,ATn!+%/EU;
対話,たいわ,對話，對話,JLPT_1 JLPT,dArvNg;d~A
耐える,たえる,忍受，忍受,JLPT_1 JLPT,fX{nWJ2pLZ
堪える,たえる,忍受，忍受,JLPT_1 JLPT,Lk-i;aQnR+
絶える,たえる,死去，滅絕,JLPT_1 JLPT,rTE!2k^D@
断える,たえる,停止，滅絕,JLPT_1 JLPT,Qs%N8rxgY7
打開,だかい,解決方案，突破,JLPT_1 JLPT,mQ|SYI%fP]
焚火,たきび,（開火,JLPT_1 JLPT,LcA{{ZbodA
妥協,だきょう,妥協，屈服,JLPT_1 JLPT,"s%Avc+h,O*"
たくましい,たくましい,魁梧，堅固，堅固,JLPT_1 JLPT,"P8,W5KAJY/"
巧み,たくみ,技巧，聰明,JLPT_1 JLPT,i]Z*A6(YX(
丈,たけ,長度，高度,JLPT_1 JLPT,enuUDdn`y|
打撃,だげき,打擊，損壞；擊球（棒球）,JLPT_1 JLPT,"t;}gxU%<,g"
妥結,だけつ,協定,JLPT_1 JLPT,l2ZF^5r/@.
駄作,ださく,工作差,JLPT_1 JLPT,Lw)j7o&?}o
足し算,たしざん,添加,JLPT_1 JLPT,iE/CUShX8n
多数決,たすうけつ,多數規則,JLPT_1 JLPT,"OJ~&,3EcJ/"
助け,たすけ,協助,JLPT_1 JLPT,j0*?atjOa+
携わる,たずさわる,參與，參與,JLPT_1 JLPT,McI/Z<qse(
漂う,ただよう,漂流，漂浮，懸掛在空中,JLPT_1 JLPT,bR^R=T^]/Z
立ち去る,たちさる,離開，離開,JLPT_1 JLPT,x4xomzb{(l
立ち寄る,たちよる,要停下來，短暫訪問,JLPT_1 JLPT,"i~*^/,u.M%"
抱っこ,だっこ,（孩子）擁抱,JLPT_1 JLPT,u]W;19*#xC
達者,たっしゃ,熟練，身體健康,JLPT_1 JLPT,QMO]Jn&?Ra
脱出,だっしゅつ,逃脫,JLPT_1 JLPT,rfK<qkCIf]
脱する,だっする,逃脫，離開,JLPT_1 JLPT,t;JPYpd=u$
達成,たっせい,成就,JLPT_1 JLPT,y%qBRcv/jg
脱退,だったい,分裂，撤離,JLPT_1 JLPT,ncettC@%js
だったら,だったら,如果是這樣,JLPT_1 JLPT,C/Y!eNd>%+
立て替える,たてかえる,提前付款，支付另一個,JLPT_1 JLPT,kf$XJ8^ry/
建前,たてまえ,位置;立場一個公開場合；原則,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,L3SqCRekB4
奉る,たてまつる,提供，尊重,JLPT_1 JLPT,f5~QK@<Z?-
だと,だと,如果是這樣,JLPT_1 JLPT,AdbIr)ODQy
他動詞,たどうし,瞬態動詞（直接對象）,JLPT_1 JLPT,k%4*4&yY`0
辿り着く,たどりつく,到達，使它以某種方式,JLPT_1 JLPT,g7HZru1rgh
辿る,たどる,跟隨（道路，追求（課程），跟進,JLPT_1 JLPT,wGxS[a6&-W
束ねる,たばねる,捆綁在一起，控制,JLPT_1 JLPT,f-6#7v|syX
だぶだぶ,だぶだぶ,鬆散，寬鬆,JLPT_1 JLPT,gN6($!p`)9
他方,たほう,另一方面，另一方面,JLPT_1 JLPT,kBVB0U>~W;
多忙,たぼう,忙碌的,JLPT_1 JLPT,&tDV5aeSi
給う,たまう,接受，授予,JLPT_1 JLPT,o3qNRs#MmC
魂,たましい,靈魂，精神,JLPT_1 JLPT,Lule^<EV8B
溜まり,たまり,收集的東西，聚會場所，欠款,JLPT_1 JLPT,vn*T!ewBaY
賜る,たまわる,給予，授予,JLPT_1 JLPT,HP!zs26?IS
保つ,たもつ,保持，保存，維持,JLPT_1 JLPT,gTbXu)j!`=
たやすい,たやすい,簡單，簡單，輕,JLPT_1 JLPT,AG]dUK?GLW
多様,たよう,多樣性，多樣性,JLPT_1 JLPT,vtZOkeWk&x
