expression,reading,meaning,tags,guid
何しろ,なにしろ,無論如何，無論如何，無論如何，無論如何，您都知道，尤其是,JLPT JLPT_2,uSbI~/yfu<
何々,なになに,這樣，什麼？,JLPT JLPT_2,v!2OpO8|[
何分,なにぶん,一定要,JLPT JLPT_2,t3>sbe_K8<
生意気,なまいき,無禮，無禮,JLPT JLPT_2,mw&FA%y!wL
生意気な,なまいきな,無禮，狡猾，厚臉皮，無禮，大膽，自大，pert，勇敢,JLPT JLPT_2,bvjMS7agaS
並木,なみき,路邊樹，一排樹,JLPT JLPT_2,B&w5g2.BdM
倣う,ならう,模仿，遵循，效仿,JLPT JLPT_2,bk+_vg]*X*
生る,なる,結出果實,JLPT JLPT_2,L4foi?c6%U
南極,なんきょく,南極，南極,JLPT JLPT_2,i(}x3JhEWk
なんとなく,なんとなく,某種原因或其他原因或其他原因,JLPT JLPT_2,NHiEMH@?%b
なんとも,なんとも,什麼都沒有（用neg。動詞），沒有一點,JLPT JLPT_2,d60cvEnM@g
何とも,なんとも,真的，非常，非常，極為，糟糕的（不是）,JLPT JLPT_2,mA+s2zFs]r
ナンバー,ナンバー,數字,JLPT JLPT_2,w%6-K{mlSu
南米,なんべい,南美洲,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,IS$N[3lqN_
南北,なんぼく,南部和北,JLPT JLPT_2,v&@^W~@3Lc
匂う,におう,芬芳，聞到,JLPT JLPT_2,HNXw9CMq7V
逃がす,にがす,放鬆，放鬆，放開逃脫,JLPT JLPT_2,ze5+}#f{P4
憎い,にくい,可惡，可惡，可惡,JLPT JLPT_2,Qq0d(|J(G%
憎む,にくむ,討厭，討厭,JLPT JLPT_2,vu`fYICMu{
憎らしい,にくらしい,可惡，可惡,JLPT JLPT_2,f/_kC?^S&d
にこにこ,にこにこ,甜蜜地微笑，笑臉,JLPT JLPT_2,"n^be_-@ly,"
濁る,にごる,變得泥濘，變得多雲,JLPT JLPT_2,Lky&[Q-5R2
虹,にじ,彩虹,JLPT JLPT_2,GlQhx;DK8+
日時,にちじ,日期和時間,JLPT JLPT_2,PH9R9B_JX5
日用品,にちようひん,每日必需品,JLPT JLPT_2,c&vov/+z8>
日課,にっか,日常工作，日常工作,JLPT JLPT_2,c6js~O66Z[
日程,にってい,日程,JLPT JLPT_2,AHKP7#Wd&/
鈍い,にぶい,沉悶（例如，刀），厚實，慢（快速對面），愚蠢,JLPT JLPT_2,s~5sFu`bb@
入社,にゅうしゃ,進入公司,JLPT JLPT_2,w-`JY=1e/D
女房,にょうぼう,妻子,JLPT JLPT_2,sU~=iRlvo]
睨む,にらむ,瞪著，凝視；關注,JLPT JLPT_2,fHjyY#znW:
煮る,にる,煮沸，小火煮，燉，seethe,JLPT JLPT_2,qMv(PS]:%I
俄,にわか,突然，突然，出乎意料,JLPT JLPT_2,t[:`;rL-va
縫う,ぬう,縫製,JLPT JLPT_2,"Ng&<M,@BtR"
ねじ,ねじ,（a）螺釘,JLPT JLPT_2,Re-*YljhSS
捩る,ねじる,扭曲,JLPT JLPT_2,D{g8=@A4<B
ネックレス,ネックレス,項鍊,JLPT JLPT_2,MuQQ$:&B5C
熱する,ねっする,加熱,JLPT JLPT_2,rJh1ly.2gv
寝間着,ねまき,睡衣，睡衣,JLPT JLPT_2,lkd)EF+;p^
寝巻,ねまき,睡衣，睡衣,JLPT JLPT_2,bI$hc3f6^A
狙い,ねらい,目的,JLPT JLPT_2,+@]APxhP:
狙う,ねらう,瞄準,JLPT JLPT_2,"u_Zq{@}_,2"
年度,ねんど,年，財政年度,JLPT JLPT_2,zOnWMA:uDf
農産物,のうさんぶつ,農產品,JLPT JLPT_2,"NI`BmF+,nH"
農村,のうそん,農業社區,JLPT JLPT_2,x4+Tr<A;s]
濃度,のうど,濃度，密度,JLPT JLPT_2,P+%XFi<sCv
農薬,のうやく,農業化學品,JLPT JLPT_2,l1C346K%hs
能率,のうりつ,效率,JLPT JLPT_2,Na^nQlXLin
のこぎり,のこぎり,鋸,JLPT JLPT_2,Mi-TTuwz8!
残らず,のこらず,完全沒有例外,JLPT JLPT_2,C>>Dz3Vn+r
上り,のぼり,上訓練（去東京），上升,JLPT JLPT_2,x3At`fIc#9
糊,のり,膠，糊，澱粉,JLPT JLPT_2,xb.2gr28hJ
乗換,のりかえ,轉移（例如火車，公共汽車）,JLPT JLPT_2,mEuM{0XEgL
乗り換え,のりかえ,（n）轉移（火車，公共汽車等）,JLPT JLPT_2,"C,/t73;.mS"
乗り越し,のりこし,騎行（一個站）,JLPT JLPT_2,msQgthowMg
鈍い,のろい,沉悶（例如，刀），慢（快速對面），愚蠢,JLPT JLPT_2,"x,FV2}Y%-X"
のろのろ,のろのろ,慢慢地，緩慢地,JLPT JLPT_2,KUA4SG[)M:
呑気,のんき,無憂無慮，樂觀，粗心,JLPT JLPT_2,t$DYuRW-VV
はい (かん),はい (かん),是的,JLPT JLPT_2,AiQ1*c2HyJ
灰色,はいいろ,灰色，灰燼,JLPT JLPT_2,ss^FM_Mq2^
俳句,はいく,haiku詩歌,JLPT JLPT_2,hwb=j~#GQg
売店,ばいてん,商店，站立,JLPT JLPT_2,z@FJMhw{sZ
バイバイ,バイバイ,再見,JLPT JLPT_2,o^SdrB~Ugj
売買,ばいばい,貿易，買賣,JLPT JLPT_2,w9ww[Mi8PB
這う,はう,爬行，爬行,JLPT JLPT_2,J$@-ykytmX
剥す,はがす,撕下，剝離，撕下,JLPT JLPT_2,w1IgSLSCS%
剥がす,はがす,撕下，剝離，撕開，脫掉，脫落，剝皮，塗塗，脫落，脫衣服，剝奪，分離，斷開連接,JLPT JLPT_2,twr([xW-`[
ばからしい,ばからしい,荒誕,JLPT JLPT_2,"Ac.j@?6<t,"
秤,はかり,秤，稱重機,JLPT JLPT_2,K:$(:hKZp/
吐き気,はきけ,噁心，胃中的疾病,JLPT JLPT_2,kx+nKGh/`U
はきはき,はきはき,清楚地,JLPT JLPT_2,JVjc#=Q+e1
掃く,はく,掃蕩，刷牙，聚集,JLPT JLPT_2,vSCJIFU380
歯車,はぐるま,齒輪，齒輪,JLPT JLPT_2,j7]b4f$098
バケツ,バケツ,桶，桶,JLPT JLPT_2,s9Y+YEtVRT
挟まる,はさまる,介於兩者之間，被抓住,JLPT JLPT_2,e1(3K^._OQ
挟む,はさむ,捏保持在之間；插入,JLPT JLPT_2,l~cQobWV^N
梯子,はしご,梯子，樓梯,JLPT JLPT_2,M(f1q$Y$t;
始めに,はじめに,首先，首先,JLPT JLPT_2,"IrD7xzN,r4"
初めに,はじめに,首先，首先,JLPT JLPT_2,d;;?&/B6za
はじめまして,はじめまして,你怎麼做，我很高興認識你,JLPT JLPT_2,"M]0`I,lN9&"
斜,はす,對角線,JLPT JLPT_2,yZ/JT}.{x%
外れる,はずれる,斷開連接，脫離，離開，離開（例如，齒輪）,JLPT JLPT_2,c*@~/j#){L
パターン,パターン,圖案,JLPT JLPT_2,yMee~-[vv4
肌着,はだぎ,內衣,JLPT JLPT_2,tm(~La~OiQ
果して,はたして,正如預期的那樣,JLPT JLPT_2,vU#n=PULcb
果たして,はたして,正如一個人想到的那樣，果然,JLPT JLPT_2,OPG]u@2UJd
鉢,はち,碗，一個鍋,JLPT JLPT_2,s9xu=`E7V:
発,はつ,離開（例如，在飛機上，火車）,JLPT JLPT_2,d|z)aYBq<F
×,ばつ,叉,JLPT JLPT_2,v(;vsH!5b/
発揮,はっき,展覽，演示，展示,JLPT JLPT_2,QaKs[tB)A-
バック,バック,後退,JLPT JLPT_2,qbsm~Jf<LF
発想,はっそう,主意;思維方式（與考え方（かんがえかた）相同）,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,I2:s]~J?s+
発電,はつでん,一代（例如，力量）,JLPT JLPT_2,Q0`dq+3A0&
発売,はつばい,銷售,JLPT JLPT_2,I[uv@sX4sM
派手,はで,艷麗，響亮，浮華，華麗,JLPT JLPT_2,GR6l(BMZ<s
話合い,はなしあい,討論，談話,JLPT JLPT_2,j6IK#HXQe7
話し合い,はなしあい,討論，談話，會議,JLPT JLPT_2,z&(3kffI&H
話し掛ける,はなしかける,為一個人聊天，與某人交談,JLPT JLPT_2,E42/+JfB`_
話中,はなしちゅう,說話時，這條線很忙,JLPT JLPT_2,jx-7nhaG2(
甚だしい,はなはだしい,極端，過度，可怕,JLPT JLPT_2,omWb^)11J$
花火,はなび,煙火,JLPT JLPT_2,BVYu+ySjFN
花嫁,はなよめ,新娘,JLPT JLPT_2,GcW:<A-hl8
ばね,ばね,春季（例如，線圈，葉）,JLPT JLPT_2,sxRo:)][hz
跳ねる,はねる,跳躍，跳躍,JLPT JLPT_2,P8[ijvqr@Z
破片,はへん,碎片，碎片,JLPT JLPT_2,O.%CD32Cda
歯磨き,はみがき,牙刷，牙膏,JLPT JLPT_2,y*(]=Ref/C
はめる,はめる,（col）進入，插入，穿上,JLPT JLPT_2,"v[M8{,w&%8"
早口,はやくち,快速講話,JLPT JLPT_2,b65.982w^u
払い込む,はらいこむ,存入，付款,JLPT JLPT_2,"mq,-bG@>>i"
払い戻す,はらいもどす,償還，償還,JLPT JLPT_2,"r!!#G!lK,,"
針金,はりがね,金屬絲,JLPT JLPT_2,qxYELD(-ed
張り切る,はりきる,充滿活力，充滿活力,JLPT JLPT_2,/+}3T(9Ff
反～,はん～,抗反擊〜,JLPT JLPT_2,"b>W-n87t,>"
反映,はんえい,反思，影響,JLPT JLPT_2,vM%0h=/p|a
半径,はんけい,半徑,JLPT JLPT_2,nr>gnOk7x^
判子,はんこ,密封（用於簽名）,JLPT JLPT_2,u_*2c15[TP
万歳,ばんざい,Banzai，萬歲〜！,JLPT JLPT_2,u0&SMmf&^/
判事,はんじ,法官，正義,JLPT JLPT_2,j^b+T-<*N1
反省,はんせい,反思，重新考慮,JLPT JLPT_2,NqUE%mYbhY
番地,ばんち,房屋編號，地址,JLPT JLPT_2,f=_&Y!K(GI
パンツ,パンツ,內褲,JLPT_2 JLPT Genki_Ln.10 Genki,f1!Jgm1h.|
バンド,バンド,樂隊,JLPT JLPT_2,hx3pu3yzgf
半島,はんとう,半島,JLPT JLPT_2,"O1,CCe9Bk!"
ハンドル,ハンドル,手柄，方向盤,JLPT JLPT_2,r$a6UvR({y
非～,ひ～,抗〜，計數器〜，an〜，non〜,JLPT_1 JLPT JLPT_2,BUWz9(5^B)
日当たり,ひあたり,暴露在陽光下，陽光明媚的地方,JLPT JLPT_2,lKSG[Co_dv
日帰り,ひがえり,一日遊,JLPT JLPT_2,Jh-TX_`>w~
比較的,ひかくてき,比較;相對地,Intermediate_Japanese_Ln.5 JLPT JLPT_2 Intermediate_Japanese,yRf$aJ+cvj
日陰,ひかげ,陰影,JLPT JLPT_2,PxZa@!UPI;
ぴかぴか,ぴかぴか,閃閃發光，閃閃發光,JLPT JLPT_2,d/V>YPI*X<
引受る,ひきうける,承擔，接管，接管,JLPT JLPT_2,qCz>U/7EL?
引き返す,ひきかえす,回頭，回去，倒轉,JLPT JLPT_2,bC`+HSQ:%I
引算,ひきざん,減法,JLPT JLPT_2,ML@]2G:q]2
引き出す,ひきだす,退出，取出，退出,JLPT JLPT_2,NdsG``/m~k
引き止める,ひきとめる,保留，防止，阻止,JLPT JLPT_2,A3*mBL.p{k
卑怯,ひきょう,怯ward，卑鄙，不公平,JLPT JLPT_2,"Q(9,y^6;ZC"
引分け,ひきわけ,平局（在比賽中），領帶遊戲,JLPT JLPT_2,h}[lK:0XS$
引き分け,ひきわけ,畫（在比賽中），領帶遊戲,JLPT JLPT_2,JQc@iJs3z#
陽射,ひざし,陽光，陽光,JLPT JLPT_2,Ftb3RG(bbe
日差し,ひざし,陽光,JLPT JLPT_2,C*wD(*i+[Q
肘,ひじ,彎頭,JLPT JLPT_2,C6rg9Pm`+%
ピストル,ピストル,手槍,JLPT JLPT_2,JEp~p=`2Vn
ビタミン,ビタミン,維他命,JLPT JLPT_2,qt<L6><O-N
ぴたり,ぴたり,確切地;近距離,JLPT JLPT_2,t)/G)m|eXB
引っ掛かる,ひっかかる,被抓住，被困在,JLPT JLPT_2,jDrr(LpUYx
筆記,ひっき,注意，寫作,JLPT JLPT_2,E:WY<l^}a6
引っ繰り返す,ひっくりかえす,翻轉，傾覆，敲門,JLPT JLPT_2,Aa#A!KWab;
引っ繰り返る,ひっくりかえる,被推翻，沮喪，推翻，被顛倒,JLPT JLPT_2,y#X%-CW-M~
引っ越し,ひっこし,搬家（住宅，辦公室等），不斷變化的住所,JLPT JLPT_2,F[^C#=Zqkz
引っ込む,ひっこむ,拉回，下沉，陷入困境,JLPT JLPT_2,ozz?OwjfOs
筆者,ひっしゃ,作家，作者,JLPT JLPT_2,BHGOtbE2VB
必需品,ひつじゅひん,必需品，必不可少的,JLPT JLPT_2,cTMH.0S#__
一～,ひと～,一個〜,JLPT JLPT_2,MA<ALV)8oH
人差指,ひとさしゆび,食指,JLPT JLPT_2,yXv{vsytE-
一通り,ひととおり,一般，短暫,JLPT JLPT_2,z>*AdeJ/za
人通り,ひとどおり,行人交通,JLPT JLPT_2,okfC7]@36^
ひとまず,ひとまず,目前，一次，暫時,JLPT JLPT_2,",^[NCX-JA"
瞳,ひとみ,瞳孔（眼睛）,JLPT JLPT_2,n?(M2yxG]e
一休み,ひとやすみ,休息,JLPT JLPT_2,HyAGEDQ8c+
独り言,ひとりごと,獨白，獨白，對自己說話,JLPT JLPT_2,oE(Rtaq/4c
ひとりでに,ひとりでに,自然而然地自動,JLPT JLPT_2,PMPsW_S3Fc
ビニール,ビニール,乙烯基塑料,JLPT JLPT_2,"B]r_&,m?0_"
皮肉,ひにく,犬儒主義，諷刺,JLPT JLPT_2,pu+RSzayXS
日日,ひにち,日期,JLPT JLPT_2,EDa-Ss*/(C
日にち,ひにち,日期（計劃活動，ACT等），一天,JLPT JLPT_2,CWiz%ru-_b
捻る,ひねる,扭曲，轉身,JLPT JLPT_2,Lsxjk5@=vY
日の入り,ひのいり,日落,JLPT JLPT_2,rz|&d2Q(rd
日の出,ひので,日出,JLPT JLPT_2,"G!/]^,ZBLq"
響き,ひびき,迴聲，聲音,JLPT JLPT_2,l&)NHT{BaW
響く,ひびく,響起；影響,JLPT JLPT_2,rOD*#KgIYp
皮膚,ひふ,皮膚,JLPT JLPT_2,cVU`)a>m;T
冷やす,ひやす,冷卻（從室溫），冷卻，冷藏,JLPT JLPT_2,r#^XW.Gb>Y
ひゃっかじてん,ひゃっかじてん,百科全書,JLPT JLPT_2,wQ6w2}QAv=
百科事典,ひゃっかじてん,百科全書,JLPT JLPT_2,cvA%H8}VUp
美容,びよう,人物或形式的美麗,JLPT JLPT_2,D(GaCqwm&U
表紙,ひょうし,前蓋，裝訂,JLPT JLPT_2,exq#1;SO@*
標識,ひょうしき,標誌，標記,JLPT JLPT_2,kDX[w^RE%^
標準,ひょうじゅん,標準，級別,JLPT JLPT_2,r$bk_|d--C
標本,ひょうほん,例如，標本,JLPT JLPT_2,"lfNW^di`Y,"
評論,ひょうろん,批評，批評,JLPT JLPT_2,s}Ej!kw1~9
ビルディング,ビルディング,建築,JLPT JLPT_2,J8!M@z<nsR
昼寝,ひるね,午睡（在家裡），午睡,JLPT JLPT_2,"x,{aI?hy6D"
広げる,ひろげる,傳播，擴展，擴展，擴大，擴大，擴大,JLPT JLPT_2,nBlnE;%M(-
広さ,ひろさ,程度,JLPT JLPT_2,lG>A7gDV9/
広場,ひろば,廣場,JLPT JLPT_2,t3z@d(WD;9
広々,ひろびろ,廣泛，寬敞,JLPT JLPT_2,Eye9Pf.VGV
ピンク,ピンク,粉色的,JLPT JLPT_2,}M:Z#WBUl
便箋,びんせん,寫紙，文具,JLPT JLPT_2,DAZ9H$OhvM
瓶詰,びんづめ,裝瓶，裝瓶,JLPT JLPT_2,N_#i?7cB#[
ファスナー,ファスナー,緊固件，拉鍊,JLPT JLPT_2,n!rH#}$IH?
風船,ふうせん,氣球,JLPT JLPT_2,oE(8x]l~K[
不運,ふうん,不幸，不幸，運氣不好,JLPT JLPT_2,Ek=uOv}jTZ
深まる,ふかまる,加深，加強，加劇,JLPT JLPT_2,AoEcO;]AH#
不規則,ふきそく,不規則，不穩定,JLPT JLPT_2,dufg6SP37F
普及,ふきゅう,擴散，擴散,JLPT JLPT_2,sprE2d}(>:
付近,ふきん,附近，附近,JLPT JLPT_2,cz$T?0Oc1>
副～,ふく～,vice〜,JLPT JLPT_2,x7/psMz*#F
副詞,ふくし,副詞,JLPT JLPT_2,A2D&p<Rh*?
複写,ふくしゃ,複製，重複,JLPT JLPT_2,"f.(+H@$,m~"
複数,ふくすう,複數，多個,JLPT JLPT_2,"df,MeSNnZ^"
ふくめる,ふくめる,包括，指導，讓一個人理解,JLPT JLPT_2,E_4V!wVhjP
膨らます,ふくらます,膨脹，擴張，充氣,JLPT JLPT_2,eZJ~QnaPP^
膨らむ,ふくらむ,擴展，膨脹（外出），變得膨脹,JLPT JLPT_2,gX9*eZWr#^
不潔,ふけつ,不干淨，骯髒,JLPT JLPT_2,OlF9IGIpI)
更ける,ふける,遲到，穿上,JLPT JLPT_2,wdqFkMvXan
符号,ふごう,標誌，標記，符號,JLPT JLPT_2,IGH`HBBpBL
夫妻,ふさい,男人和妻子，已婚夫婦,JLPT JLPT_2,lo.$s^W>a[
塞がる,ふさがる,要堵塞，要關閉,JLPT JLPT_2,m<:=EwmCiH
塞ぐ,ふさぐ,塞滿東西，關閉，阻止（向上）,JLPT JLPT_2,pJWqjf]P&p
ふざける,ふざける,要去，gambol，嬉戲,JLPT JLPT_2,"wxJ[ZD,*?f"
無沙汰,ぶさた,忽略保持聯繫,JLPT JLPT_2,mXdlHZOuK>
武士,ぶし,戰士，武士,JLPT JLPT_2,kh|VM6~+N]
部首,ぶしゅ,激進（漢字字符）,JLPT JLPT_2,rB[8HW{H3]
蒸す,ふす,蒸（食物，毛巾等）變得熱潮濕，變得悶熱,JLPT JLPT_2,r!c{A-BiN=
襖,ふすま,滑動屏幕,JLPT JLPT_2,Gfj{ovvCbc
附属,ふぞく,附著，歸屬，附屬,JLPT JLPT_2,b5{>br)8^T
付属,ふぞく,被依附（至），隸屬於（to），屬於（to），與,JLPT JLPT_2,"nR=,~i1i~~"
蓋,ふた,蓋，蓋，蓋,JLPT JLPT_2,tB(]=dUF]{
不通,ふつう,懸架，中斷，停工，搭檔，停止,JLPT JLPT_2,f3J`JKn<YY
物騒,ぶっそう,危險，干擾，不安全,JLPT JLPT_2,y)>wu(aHUg
ぶつぶつ,ぶつぶつ,抱怨，抱怨很小的聲音,JLPT JLPT_2,qMxSqk8|QN
船便,ふなびん,表面郵件（船）,JLPT JLPT_2,iRS_8@xn)m
部品,ぶひん,零件，配件,JLPT JLPT_2,FDy}XMy%{O
吹雪,ふぶき,暴風雪,JLPT JLPT_2,v+({l-j^oM
父母,ふぼ,父母，父母,JLPT JLPT_2,Ll;-.SjS/Y
踏切,ふみきり,鐵路交叉，關卡交叉，起跑線，刮擦，跨界,JLPT JLPT_2,GO4{@dw9M.
麓,ふもと,腳，底部，（山的基部）,JLPT JLPT_2,gGv+C<J!h4
フライパン,フライパン,煎鍋，煎鍋,JLPT JLPT_2,"kaG8,BADao"
ブラウス,ブラウス,女式襯衫,JLPT JLPT_2,QM^Obt[T3I
ぶらさげる,ぶらさげる,懸掛，暫停，擺動,JLPT JLPT_2,zsGS&1j7k4
ブラシ,ブラシ,刷子,JLPT JLPT_2,GK-sv9zX*O
プラットホーム,プラットホーム,平台,JLPT JLPT_2,bkr1lkRi*.
フリー,フリー,自由的,JLPT JLPT_2,LgNW8Pd}P5
振り仮名,ふりがな,發音鍵,JLPT JLPT_2,tp7b;~);$&
振り向く,ふりむく,轉過頭，轉身,JLPT JLPT_2,M!}tc99p$L
プリント,プリント,打印，講義,JLPT JLPT_2,qRutfPmJ_A
古～,ふる～,老〜,JLPT JLPT_2,yOy85A_d[A
故郷,ふるさと,家鄉，出生地,JLPT JLPT_2,fPH>SIa_~L
古里,ふるさと,家鄉，出生地,JLPT JLPT_2,L?3e+b0LsP
振舞う,ふるまう,行為舉止,JLPT JLPT_2,ocy;g4y/Lf
ブローチ,ブローチ,胸針,JLPT JLPT_2,A1E`_ZNs45
プログラム,プログラム,程式,JLPT JLPT_2,CmX8s[W2Qv
風呂敷,ふろしき,包裝布，布料包裝,JLPT JLPT_2,dHx|An0<B^
ふわふわ,ふわふわ,輕，柔軟,JLPT JLPT_2,"ouE+^X,qav"
噴火,ふんか,噴發,JLPT JLPT_2,AH/^[s43Q(
分解,ぶんかい,分析，拆卸,JLPT JLPT_2,OB#FbcA~qO
文芸,ぶんげい,文學，藝術和文學,JLPT JLPT_2,tt`(b(:~bY
文献,ぶんけん,文學，書籍（參考）,JLPT JLPT_2,GAy|sEvJyq
噴水,ふんすい,噴泉,JLPT JLPT_2,"jk9H]:,ETq"
分数,ぶんすう,分數（數學）,JLPT JLPT_2,c/zwPyy+.b
文体,ぶんたい,文學風格,JLPT JLPT_2,ttyj|<%!tP
分布,ぶんぷ,分配,JLPT JLPT_2,"F&4[s,*.xr"
文房具,ぶんぼうぐ,靜止的,JLPT JLPT_2,q`Zjj<5}i7
文脈,ぶんみゃく,情境,JLPT JLPT_2,etxX79/6Kg
分量,ぶんりょう,數量，數量,JLPT JLPT_2,g>~(m<JIvb
分類,ぶんるい,分類,JLPT JLPT_2,t{7wYNi1W2
閉会,へいかい,關閉,JLPT JLPT_2,cAcpFr>2mr
平気,へいき,涼爽，平靜，無關緊要,JLPT JLPT_2,z(xagV[dg-
並行,へいこう,（同時進行）並存，同時,JLPT_1 JLPT JLPT_2,oq7x11wlwL
平日,へいじつ,工作日,JLPT JLPT_2,"PX,G5cgs03"
兵隊,へいたい,士兵,JLPT JLPT_2,toM&i}fuLv
平凡,へいぼん,常見，普通,JLPT JLPT_2,"s`b],MR&9J"
平野,へいや,平原，開放場,JLPT JLPT_2,L[uUr}G9/R
凹む,へこむ,凹陷，被縮進,JLPT JLPT_2,ORF0ctV6X[
へそ,へそ,肚臍，肚臍,JLPT JLPT_2,qr%|N/rOJm
隔てる,へだてる,被拒之門外,JLPT JLPT_2,QSnbE1ue1O
別荘,べっそう,別墅;度假屋；夏季小屋,JLPT Intermediate_Japanese Genki_Ln.23 JLPT_2 Intermediate_Japanese_Ln.13 Genki,__kVP|dTW
別々,べつべつ,單獨，單獨,JLPT JLPT_2,jZHX%HAw.@
ベテラン,ベテラン,老將,JLPT JLPT_2,N$f]d}-cKp
ヘリコプター,ヘリコプター,直升機,JLPT JLPT_2,q)Q=o$Y_hX
編集,へんしゅう,編輯，彙編，社論（例如委員會）,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,CMY4=Qx!?>
便所,べんじょ,廁所，洗手間,JLPT JLPT_2,vS8<$f00~!
ペンチ,ペンチ,鉗子（點亮：具施工）,JLPT JLPT_2,ypii1BOJF+
ボーナス,ボーナス,獎金,JLPT JLPT_2 Genki_Ln.23 Genki,HVcj_;{/5t
防～,ぼう～,〜預防,JLPT JLPT_2,b83:v}U.rY
望遠鏡,ぼうえんきょう,望遠鏡,JLPT JLPT_2,"eUp{Pt}o,e"
方角,ほうがく,方向，方式,JLPT JLPT_2,By.)=t/^Rp
箒,ほうき,掃帚,JLPT JLPT_2,f:ESSC#*}*
方言,ほうげん,方言,JLPT JLPT_2,&2X^_SdQt
坊さん,ぼうさん,佛教牧師，和尚,JLPT JLPT_2,"Qc,c}WSH)C"
防止,ぼうし,預防，檢查,JLPT JLPT_2,Nh.L=|T~RY
方針,ほうしん,目標，計劃，政策,JLPT JLPT_2,stt^|Hkbmf
包装,ほうそう,包裝，包裝,JLPT JLPT_2,Otsl}ZzWXb
法則,ほうそく,法律，統治,JLPT JLPT_2,iMzqR&2E$7
包帯,ほうたい,繃帶,JLPT JLPT_2,jdeHukm4CR
膨大,ぼうだい,巨大，廣泛,JLPT JLPT_2,hDhfR$-iz
包丁,ほうちょう,廚房刀，雕刻刀,JLPT JLPT_2,F|0`&E;>^U
方程式,ほうていしき,方程,JLPT JLPT_2,CWj-S*o0>!
防犯,ぼうはん,預防犯罪,JLPT JLPT_2,ud5?<C%(~-
方面,ほうめん,方向;區域,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,pYi7d6I9bd
坊や,ぼうや,男生,JLPT JLPT_2,G_?oo:%KzF
放る,ほうる,放開,JLPT JLPT_2,"C{B(cB/!,S"
朗らか,ほがらか,明亮，開朗，悠揚,JLPT JLPT_2,"biS@,:!mm:"
朗らか(な),ほがらか(な),開朗，快樂的明亮（天空，白天等），很好，清晰,JLPT JLPT_2,B5Ml)a4{iI
牧場,ぼくじょう,農場（牲畜）；牧場,JLPT JLPT_2,"D[,+7?JI;Q"
牧畜,ぼくちく,股票農場,JLPT JLPT_2,oCu$DV_SOs
保健,ほけん,健康保存，衛生，衛生,JLPT JLPT_2,"tY,tXP&1EW"
募集,ぼしゅう,招聘,JLPT JLPT_2 Genki_Ln.13 Genki,IXW1A3^TP]
干す,ほす,播出，乾燥，​​喝酒,JLPT JLPT_2,G2&WPE#=vv
ポスター,ポスター,海報,JLPT_2 JLPT Genki_Ln.21 Genki,vz]f3qYXvW
北極,ほっきょく,北極,JLPT JLPT_2,bgjpd&a{kA
坊っちゃん,ぼっちゃん,兒子（別人）,JLPT JLPT_2,F}X~i4B*xw
解く,ほどく,解開,JLPT JLPT_2,FAb2m|I`v1
掘る,ほる,挖掘，挖掘,JLPT JLPT_2,P(Ii(].EKe
彫る,ほる,雕刻到鑿子,JLPT JLPT_2,w:dO4e{8Ji
ぼろ,ぼろ,抹布，破爛的衣服,JLPT JLPT_2,"NW1R}tvp,P"
盆,ぼん,死者節；托盤,JLPT JLPT_2,qj@{)T)L*<
盆地,ぼんち,盆地（例如，在山之間）,JLPT JLPT_2,cA[T.nYJ`t
ほんの～,ほんの～,僅僅是,JLPT JLPT_2,LD`QTJO;b~
本部,ほんぶ,總部,JLPT JLPT_2,j_S85q;bAx
本来,ほんらい,本質上，自然而然地天生,JLPT JLPT_2,d:u_JtOqN$
まあまあ,まあまあ,好的;所以體面的,JLPT JLPT_2 Genki_Ln.11 Genki,gEu+!$P11#
毎～,まい～,每個〜,JLPT JLPT_2,A((3F0kA(~
枚数,まいすう,扁平事物的數量,JLPT JLPT_2,txIx.*SQ<<
毎度,まいど,每次，普通服務業問候,JLPT JLPT_2,tNEeyhC?CO
まく,まく,繞，盤繞，滾動,JLPT JLPT_2,HX*jvL+{?S
枕,まくら,枕頭,JLPT JLPT_2,r:aSt_cmjW
曲げる,まげる,彎曲，彎曲，傾斜,JLPT JLPT_2,c^Y!O@AS0!
まごまご,まごまご,困惑，不知所措,JLPT JLPT_2,fsndtXo3d3
摩擦,まさつ,摩擦;擦;摩擦,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,s]MF/PuI>5
まざる,まざる,混合，混合，與,JLPT JLPT_2,jl4iD/OMQ)
まじる,まじる,混合，混合，與,JLPT JLPT_2,tA}W)>X]v|
マスク,マスク,面具,JLPT JLPT_2,C!G`yaEZpC
まぜる,まぜる,混合，攪拌,JLPT JLPT_2,N2_f#cqR]>
またぐ,またぐ,跨越,JLPT JLPT_2,MVE!gLhDn<
跨ぐ,またぐ,跨過/跨過，大步向上/跨過，跨越，延伸，跨越，橋樑，騎馬，跨越,JLPT JLPT_2,G1zbrDd=1y
待合室,まちあいしつ,候診室,JLPT JLPT_2,K=0IrWVZf4
待ち合わせる,まちあわせる,會合，在一個預處理的地方和時間見面,JLPT JLPT_2,ba8vXTF^0z
街角,まちかど,街角,JLPT JLPT_2,Qdd<k6I!B.
