expression,reading,meaning,tags,guid
要点,ようてん,要點，要點,JLPT JLPT_2 JLPT_3,Qs5wBsMZ.}
曜日,ようび,一周中的一天,JLPT JLPT_2 JLPT_3,H-|U<zuUTq
ヨーロッパ,ヨーロッパ,歐洲,JLPT JLPT_2 JLPT_3,cEJaT(aXg
予期,よき,期望，預測,JLPT JLPT_2 JLPT_3,k(Z/4d8ciX
横切る,よこぎる,越過（例如，武器），遍歷,JLPT JLPT_2 JLPT_3,ba+_Ekz}4>
汚す,よごす,污染，使骯髒,JLPT JLPT_2 JLPT_3,gASRu}ar&]
予算,よさん,估計，預算,JLPT JLPT_2 JLPT_3,k15uOKT$nk
止す,よす,停止，放棄,JLPT JLPT_2 JLPT_3,g87)Rqp|@G
寄せる,よせる,收集，聚集，擱置,JLPT JLPT_2 JLPT_3,M9{&7Gc5&~
予測,よそく,預測，估計,JLPT JLPT_2 JLPT_3,E(^1aDIi!6
ヨット,ヨット,遊艇,JLPT JLPT_2 JLPT_3,G/C^ah63g_
夜中,よなか,午夜，死了,JLPT JLPT_2 JLPT_3,QTA:28I)zV
世の中,よのなか,社會，世界,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,zQaur22G#@
余分,よぶん,額外的，多餘的，盈餘,JLPT JLPT_2 JLPT_3,uLcn4c5r}h
予報,よほう,預測，預測,JLPT JLPT_2 JLPT_3,CpZ2Kf3K1p
予防,よぼう,預防，防止,JLPT JLPT_2 JLPT_3,rDZhF+<_&}
読み,よみ,閱讀,JLPT JLPT_2 JLPT_3,K?H`Don1~V
嫁,よめ,新娘，daughter婦,JLPT JLPT_2 JLPT_3,oRq&EQjfdU
余裕,よゆう,過量的;剩餘,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,E;;B#u-gwT
より,より,扭曲，ply,JLPT JLPT_2 JLPT_3,"P,gDgn3/%z"
因る,よる,來自,JLPT JLPT_2 JLPT_3,bk:?0yP.}A
喜び,よろこび,歡樂，快樂，歡喜,JLPT JLPT_2 JLPT_3,K+wNM)/!OH
よろしく (かん),よろしく (かん),最好的問候，請記住我,JLPT JLPT_2 JLPT_3,uLM;15kvNe
四,よん,四個,JLPT JLPT_2 JLPT_3,FT^HSOQQHt
来,らい～,接下來〜,JLPT JLPT_2 JLPT_3,A=wX.vJ`;k
ライター,ライター,打火機;作家,JLPT JLPT_2 JLPT_3,NgUl4>*Khu
楽,らく,舒適，輕鬆,JLPT JLPT_2 JLPT_3,DiE;3Dx>c<
ラケット,ラケット,球拍,JLPT JLPT_2 JLPT_3,rc5WF%qwi^
利益,りえき,利潤，收益,JLPT JLPT_2 JLPT_3,j{(4)&Jk(I
理解,りかい,理解，理解,JLPT JLPT_2 JLPT_3,kKF%t{|4d1
陸,りく,土地，岸,JLPT JLPT_2 JLPT_3,f7mi}zh7:U
利口,りこう,聰明，精明，明亮,JLPT JLPT_2 JLPT_3,fywFMWmChi
離婚,りこん,離婚,JLPT JLPT_2 JLPT_3,PI9p-(a/mR
理想,りそう,理想的,JLPT JLPT_3 JLPT_2 Genki_Ln.23 Genki,Ev]+?).P_6
率,りつ,速率，比率，百分比,JLPT JLPT_2 JLPT_3,s+WV`q_zTd
留学,りゅうがく,出國留學,JLPT JLPT_2 JLPT_3,jA_j8gA?Xq
流行,りゅうこう,時尚，時尚，流行,JLPT JLPT_2 JLPT_3,oDwVFzWRDw
量,りょう,數量，數量,JLPT JLPT_2 JLPT_3,EL&y=qJ[p]
寮,りょう,旅館，宿舍,Genki_Ln.17 JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2 Genki,v~j5~V9)9G
両替,りょうがえ,變更，貨幣交換,JLPT JLPT_2 JLPT_3,d:;<z]06Bi
料金,りょうきん,費用，費用，票價,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,zVvm;g>0?l
例,れい,實例，示例，情況,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,kB-8@n:7>K
礼,れい,表達感恩；弓,JLPT JLPT_2 JLPT_3,EZ&Acuix#;
例外,れいがい,例外,JLPT JLPT_2 JLPT_3,tw6[F{cyVX
礼儀,れいぎ,禮貌，禮貌，禮節,JLPT JLPT_2 JLPT_3,Gd12dxU_~f
冷静,れいせい,冷靜，涼爽,JLPT JLPT_2 JLPT_3,B49T]&wBB/
列,れつ,隊列，行，行,JLPT JLPT_2 JLPT_3,xG=0sSj|M]
列車,れっしゃ,火車（普通）,JLPT JLPT_2 JLPT_3,QT2^`L&p0(
レベル,レベル,等級,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,zpbh!KoN[L
連想,れんそう,（思想）協會，建議,JLPT JLPT_2 JLPT_3,"NQ21Zh,%s4"
連続,れんぞく,連續，連續性，繼續,JLPT JLPT_2 JLPT_3,ODN;p&H}o6
老人,ろうじん,老年人,JLPT JLPT_2 JLPT_3,Fz<ozu`hKp
労働,ろうどう,勞動，工作,JLPT JLPT_2 JLPT_3,svW#2;;Cv:
ロケット,ロケット,locket，火箭,JLPT JLPT_2 JLPT_3,s>l2C%ZS6!
論じる,ろんじる,爭論，討論,JLPT JLPT_2 JLPT_3,PV@[>Orc)!
論争,ろんそう,爭議，爭議,JLPT JLPT_2 JLPT_3,OnROo#.Af[
論文,ろんぶん,論文，紙,JLPT JLPT_2 JLPT_3,x9Y&i=]xwo
輪,わ,戒指，箍，圓圈,JLPT JLPT_2 JLPT_3,FnX+2P-4%V
ワイン,ワイン,葡萄酒,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9,k_34Ad?RbL
わがまま,わがまま,自私，利己主義，故意,JLPT JLPT_2 JLPT_3,EZq`y]jF5A
別れ,わかれ,分開，分離，告別,JLPT JLPT_2 JLPT_3,OMtj+e3iBn
分かれる,わかれる,分支，與,JLPT JLPT_2 JLPT_3,"h3]%FQ}r,e"
脇,わき,邊,JLPT JLPT_2 JLPT_3,jKWknj-GZC
湧く,わく,煮沸，變熱,JLPT JLPT_2 JLPT_3,eVR+00~Wm
分ける,わける,分裂，分開,JLPT JLPT_2 JLPT_3,o0j(Vbh=Dm
わざと,わざと,故意,JLPT JLPT_2 JLPT_3,viYnUwNT3<
僅か,わずか,只是只有一點,JLPT JLPT_2 JLPT_3,q2B/3.([A6
綿,わた,棉布,JLPT JLPT_2 JLPT_3,v86=9+m*Zo
話題,わだい,主題，主題,JLPT JLPT_2 JLPT_3,z8.CmK<Fdr
笑い,わらい,笑，笑，微笑,JLPT JLPT_2 JLPT_3,DQ4$VTV1]U
割る,わる,分裂，打破,JLPT JLPT_2 JLPT_3,oEUIbaXq]C
悪口,わるくち,虐待，侮辱,JLPT JLPT_2 JLPT_3,"d]Rs;YIR,B"
我々,われわれ,我們,JLPT JLPT_2 JLPT_3,E2(6GHR8(/
湾,わん,海灣，海灣，入口,JLPT JLPT_2 JLPT_3,P6{jsCe:#w
椀,わん,碗,JLPT JLPT_2 JLPT_3,l4kkf<]hlo
碗,わん,碗,JLPT JLPT_2 JLPT_3,jaH28ERkuW
悪,あく,邪惡，惡習,JLPT_1 JLPT JLPT_3,Q1DWi+VRb<
当り,あたり,命中，成功，達到目標,JLPT_1 JLPT JLPT_3,pvdd^T@ma/
アップ,アップ,向上,JLPT_1 JLPT JLPT_3,A[u&?[.Bro
宛てる,あてる,解決，放,JLPT_1 JLPT JLPT_3,l&CGpg$n)R
アンケート,アンケート,問卷（FRE：INQUETE），調查,JLPT_1 JLPT JLPT_3,"jvw,M=`Mc4"
異,い,差異（意見）,JLPT_1 JLPT JLPT_3,KWy%Q&s$/y
意,い,將要,JLPT_1 JLPT JLPT_3,ue.p8Uogo]
医院,いいん,診所醫生辦公室（手術）,JLPT_1 JLPT JLPT_3,cxetSKwBbl
怒り,いかり,憤怒,JLPT_1 JLPT JLPT_3,eag:XoP`Iu
粋,いき,時尚，風格，純度,JLPT_1 JLPT JLPT_3,ugWhTIM%@o
意地,いじ,性格，精神，頑固，食慾,JLPT_1 JLPT JLPT_3,Bt*R$hF@~7
依然,いぜん,仍然，到目前為止,JLPT_1 JLPT JLPT_3,gx*_AN|$_R
傷める,いためる,損害，損害，破壞,JLPT_1 JLPT JLPT_3,uF3-=@-Bpo
炒める,いためる,炒,JLPT_1 JLPT JLPT_3,"G^,`T^H<Y$"
一帯,いったい,一個地區，整個地方,JLPT_1 JLPT JLPT_3,DAOK/%LCS(
異動,いどう,更改，轉移,JLPT_1 JLPT JLPT_3,ew^/izF?S5
衣料,いりょう,衣服,JLPT_1 JLPT JLPT_3,gj0|x/@YEn
渦,うず,漩渦,JLPT_1 JLPT JLPT_3,sfWs{S%^qV
埋まる,うまる,被埋葬，被填補,JLPT_1 JLPT JLPT_3,7lK)HuokX
産む,うむ,生育（v.t。），交付，生產,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,r|}xM1gEOl
縁,えん,機會，領帶，關係,JLPT_1 JLPT JLPT_3,oaiH%ZtU~K
尾,お,尾巴，山脊,JLPT_1 JLPT JLPT_3,wE6#3`(P-s
負う,おう,忍受，欠,JLPT_1 JLPT JLPT_3,u~;tItu4oL
遅れ,おくれ,延遲，滯後,JLPT Intermediate_Japanese JLPT_1 JLPT_3 Intermediate_Japanese_Ln.14,l%9;2PC4x+
教え,おしえ,教義，學說,JLPT_1 JLPT JLPT_3,xPgyX4=PH+
驚き,おどろき,驚喜，驚訝，奇蹟,JLPT_1 JLPT JLPT_3,uYPDwf:Xey
織る,おる,編織,JLPT_1 JLPT JLPT_3,H-^?L/FUtJ
欠く,かく,缺乏，破裂,JLPT_1 JLPT JLPT_3,"y:z4,KW,Y-"
角,かく,角度,JLPT_1 JLPT JLPT_3,Q3RPtFjJo6
核,かく,核，內核,JLPT_1 JLPT JLPT_3,e?}Lbq98=N
格,かく,狀態，性格，案例,JLPT_1 JLPT JLPT_3,Bd<&>IEN#(
学歴,がくれき,學術背景,JLPT_1 JLPT JLPT_3,"oJD!i#Ghj,"
駆ける,かける,運行,JLPT_1 JLPT JLPT_3,AlwjF+uaKO
賭ける,かける,打賭，冒險，賭博,JLPT_1 JLPT JLPT_3,dX$E2ISF?E
課題,かだい,主題，主題，任務,JLPT_1 JLPT JLPT_3,JNxi3:**/$
片付け,かたづけ,整理，完成,JLPT_1 JLPT JLPT_3,b8#*+`Yer.
加味,かみ,調味，調味料,JLPT_1 JLPT JLPT_3,IDJ]6]i7Jx
借り,かり,借貸，債務，貸款,JLPT_1 JLPT JLPT_3,eJ@~/@E_cp
狩り,かり,打獵,JLPT_1 JLPT JLPT_3,F*!5GCg4U&
管,かん,管，管,JLPT_1 JLPT JLPT_3,fcs)GZ>f[[
～観,かん,感覺，視圖,JLPT_1 JLPT JLPT_3,L#gN7p7zR4
癌,がん,癌症,JLPT_1 JLPT JLPT_3,"p~,cAC,D+|"
刊行,かんこう,出版物，問題,JLPT_1 JLPT JLPT_3,M#=U8)QH)D
慣行,かんこう,習慣練習，習慣，傳統活動,JLPT_1 JLPT JLPT_3,xk+2IzF[p%
歓声,かんせい,歡呼，歡樂,JLPT_1 JLPT JLPT_3,"w6B,F.u4!."
官僚,かんりょう,官僚，官僚機構,JLPT_1 JLPT JLPT_3,vh@[V;%&ao
器官,きかん,器官（身體，儀器）,JLPT_1 JLPT JLPT_3,N2?AghIU$R
季刊,きかん,季度（例如雜誌）,JLPT_1 JLPT JLPT_3,I;$Bk_n?X#
起源,きげん,起源，開始，上升,JLPT_1 JLPT JLPT_3,tlShs$oI^}
機構,きこう,機制，組織,JLPT_1 JLPT JLPT_3,i}B:Es]N)f
築く,きずく,建立，建立,JLPT_1 JLPT JLPT_3,i^HMG^80!G
規制,きせい,規定,JLPT_1 JLPT JLPT_3,CN`|`I@cQ2
丘陵,きゅうりょう,爬坡道,JLPT_1 JLPT JLPT_3,"E9ld1,7]!f"
協議,きょうぎ,會議，討論，談判,JLPT_1 JLPT JLPT_3,Q?<#X?Sj/E
享受,きょうじゅ,享受，被給予,JLPT_1 JLPT JLPT_3,QIS<k>N.yl
協調,きょうちょう,合作，和解，和諧,JLPT_1 JLPT JLPT_3,q1MP[9CeAj
切り,きり,極限，離開的地方,JLPT_1 JLPT JLPT_3,B0AWr56JJ:
菌,きん,細菌，細菌,JLPT_1 JLPT JLPT_3,tmpS/:#W86
近視,きんし,近視,JLPT_1 JLPT JLPT_3,"NkNB,nl-$5"
苦,く,麻煩，擔心，困難,JLPT_1 JLPT JLPT_3,rAG1%p4z{~
群,ぐん,團體,JLPT_1 JLPT JLPT_3,"LN,Tx3PlR-"
刑,けい,處罰，判刑，懲罰,JLPT_1 JLPT JLPT_3,"lZo,b@3#8r"
経緯,けいい,事件的順序，課程,JLPT_1 JLPT JLPT_3,vg;b<1L}X}
計器,けいき,儀表，量規,JLPT_1 JLPT JLPT_3,D|{=p=rf^U
契機,けいき,機會，機會,JLPT_1 JLPT JLPT_3,K8C9CieJaA
携帯,けいたい,攜帶東西；移動電話,JLPT_1 JLPT JLPT_3,IrGZ6yI4>+
形態,けいたい,形式，形狀，圖形,JLPT_1 JLPT JLPT_3,e/5N$:Z!T-
血管,けっかん,血管,JLPT_1 JLPT JLPT_3,QbJ9AEIh9>
決行,けっこう,做（解決），執行（例如計劃）,JLPT_1 JLPT JLPT_3,F-+3sLP~)5
件,けん,物質，情況，項目,JLPT_1 JLPT JLPT_3,kQ?0ViPK+4
減少,げんしょう,減少，減少，下降,JLPT_1 JLPT JLPT_3,k4_<}lhTb#
公演,こうえん,公眾表現,JLPT_1 JLPT JLPT_3,H?FP7|9MSw
後悔,こうかい,遺憾，悔改,JLPT_1 JLPT JLPT_3,Q1e2dQ@sG$
航海,こうかい,帆，航行,JLPT_1 JLPT JLPT_3,dFa`<B!Rly
拘束,こうそく,限制，約束,JLPT_1 JLPT JLPT_3,wAH|5]9<;T
荒廃,こうはい,廢墟,JLPT_1 JLPT JLPT_3,Pi<&-yXN08
降伏,こうふく,投降，投降，提交,JLPT_1 JLPT JLPT_3,nz>D*v/PPD
興奮,こうふん,興奮，刺激,JLPT_1 JLPT JLPT_3,uG+;eVvuCD
語句,ごく,單詞，短語,JLPT_1 JLPT JLPT_3,IeE<Oj.e6u
個々,ここ,個人，一一,JLPT_1 JLPT JLPT_3,p2d:ics3}r
故人,こじん,死者,JLPT_1 JLPT JLPT_3,i${0Y&niQE
小銭,こぜに,硬幣，小變化,JLPT_1 JLPT JLPT_3,"e/(},oiNGD"
ことによると,ことによると,（取決於情況）,JLPT_1 JLPT JLPT_3,B{&~P5e&VY
コンテスト,コンテスト,競賽,JLPT_1 JLPT JLPT_3,sp5g%^>}gq
採集,さいしゅう,收集，聚會,JLPT_1 JLPT JLPT_3,Np[aMg9Zl4
作,さく,作品，收成,JLPT_1 JLPT JLPT_3,e0vQj1EM3V
策,さく,計劃，政策,JLPT_1 JLPT JLPT_3,m7/9u%VJ!K
設備,せつび,設備，設備，設施,JLPT JLPT_2 JLPT_3,LIo%jKRqQs
絶滅,ぜつめつ,破壞，滅絕,JLPT JLPT_2 JLPT_3,io[YAo{Uu@
節約,せつやく,節省，節省,JLPT JLPT_2 JLPT_3,"HN*O,b6I.s"
攻める,せめる,進攻，攻擊,JLPT JLPT_2 JLPT_3,tc4C[W7HwN
責める,せめる,譴責，責備，批評,JLPT JLPT_2 JLPT_3,h&^&{;rWzw
善,ぜん,好，美德,JLPT JLPT_2 JLPT_3,I+Wsd9&>8`
全,ぜん,全部，整個,JLPT JLPT_2 JLPT_3,"AlSQZeMOe,"
全員,ぜんいん,所有成員,JLPT JLPT_2 JLPT_3,sZoXHnMU/8
専攻,せんこう,主要主題，特別研究,JLPT JLPT_2 JLPT_3,ya8a{Dc>vj
全国,ぜんこく,整個國家，全國，全國范圍內,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,^t`okG[_.
洗剤,せんざい,洗滌劑,JLPT JLPT_2 JLPT_3,L<+Y;nNWE2
先日,せんじつ,前幾天，幾天前,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,u}70pX97Ud
前者,ぜんしゃ,前者,JLPT JLPT_2 JLPT_3,PvTkSo0mR<
選手,せんしゅ,選拔的球隊（通常運動）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,v.;e@CEJx|
全身,ぜんしん,全身，全長（肖像）,JLPT JLPT_2 JLPT_3,pwxE{6M)x(
前進,ぜんしん,進步，開車，進步,JLPT JLPT_2 JLPT_3,Bf[eOsL^b6
センター,センター,中心,JLPT JLPT_2 JLPT_3,CxiSJ@d^~:
全体,ぜんたい,整個，全部，無論是什麼（問題）,JLPT JLPT_2 JLPT_3,"P>z,++>r(]"
選択,せんたく,選擇，選擇,JLPT JLPT_2 JLPT_3,k:.P/+fPZu
宣伝,せんでん,廣告，宣傳,JLPT JLPT_2 JLPT_3,JC$lTUtjG[
象,ぞう,大象,JLPT Genki_Ln.13 JLPT_3 JLPT_2 Genki,q&<afrju^O
騒音,そうおん,噪音,JLPT JLPT_2 JLPT_3,Nq>ZUuvl@9
増加,ぞうか,增加，增加,JLPT JLPT_2 JLPT_3,LCq]gC<#T)
操作,そうさ,操作，管理，處理,JLPT JLPT_2 JLPT_3,"mJ]7X>,V`y"
想像,そうぞう,想像力，猜測,JLPT JLPT_2 JLPT_3,k^1Z0>wFtS
相続,そうぞく,繼承，繼承,JLPT JLPT_2 JLPT_3,gLl5L9nWQL
装置,そうち,設備，安裝，設備,JLPT JLPT_2 JLPT_3,QP$y~p+;R`
相当,そうとう,相當大，公平；值得〜,JLPT JLPT_2 JLPT_3,X|0~/xXGn
速度,そくど,速度，速度，速率,JLPT JLPT_2 JLPT_3,H;GE;N$A%]
底,そこ,底部，唯一,JLPT JLPT_2 JLPT_3,E!a4:Hc]KR
そこで,そこで,因此（conj。）,JLPT JLPT_2 JLPT_3,Q`8<U+}b2H
組織,そしき,組織;結構;組織,JLPT JLPT_2 JLPT_3,zpGgl@h_Va
そして,そして,進而,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,HVz1zz!rU*
注ぐ,そそぐ,倒入）,JLPT JLPT_2 JLPT_3,O|qtLZv)ag
育つ,そだつ,長大，成長（向上）,JLPT JLPT_2 JLPT_3,DVd%wrkTnE
そっくり,そっくり,分裂圖像完全,JLPT JLPT_2 JLPT_3,"il,5{T<Ci/"
そっと,そっと,輕輕輕輕地,JLPT JLPT_2 JLPT_3,dNlkAuY%B;
袖,そで,袖子,JLPT JLPT_2 JLPT_3,qAnG-iHgN/
備える,そなえる,準備，提供，存儲,JLPT JLPT_2 JLPT_3,nSf<nF|Wp=
具える,そなえる,配備,JLPT JLPT_2 JLPT_3,HK##7~;{8M
そのうえ,そのうえ,此外，此外,JLPT JLPT_2 JLPT_3,g4O`W+&@o;
そのうち,そのうち,不久之後，最終，遲早,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,PuLL>@8)rT
そのまま,そのまま,沒有變化，如它（例如，現在）,JLPT JLPT_2 JLPT_3,Ct<iM4(-qV
蕎麦,そば,蕎麥麵（蕎麥麵）,JLPT JLPT_2 JLPT_3,Bbh7N0fI`c
ソファー,ソファー,沙發，沙發,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,z;bE4U6LP3
粗末,そまつ,謙虛，痛苦，粗糙,JLPT JLPT_2 JLPT_3,j6Do>kVF89
それぞれ,それぞれ,每個，分別分別,JLPT JLPT_2 JLPT_3,IU/9u{#l]`
それでも,それでも,但是（仍然），但是，,JLPT JLPT_2 JLPT_3,A4Ma6XxBkC
それと,それと,和,JLPT JLPT_2 JLPT_3,qT%b.lO-Up
それとも,それとも,或者，否則,JLPT JLPT_2 JLPT_3,FIBH9OiuNP
揃う,そろう,變得完整，平等,JLPT JLPT_2 JLPT_3,eH+q6_0;;H
揃える,そろえる,把事情付諸實踐，安排,JLPT JLPT_2 JLPT_3,"Hx^8k,vcgU"
損,そん,損失，劣勢,JLPT JLPT_2 JLPT_3,r5pYyEz*uG
損害,そんがい,損壞，損失,JLPT JLPT_2 JLPT_3,KNy-!0Msk~
尊敬,そんけい,尊重，崇敬，榮譽,JLPT JLPT_2 JLPT_3,nh_pmhy#.q
存在,そんざい,存在，存在,JLPT JLPT_2 JLPT_3,Ah?vt+0Deq
尊重,そんちょう,尊重，尊重,JLPT JLPT_2 JLPT_3,h?{mP2f_-B
田,た,稻田,JLPT JLPT_2 JLPT_3,"w7MwtWnKt,"
他,た,其他（尤其是地方和事物）,JLPT JLPT_2 JLPT_3,P;is[6zAC!
対,たい,一對，夫婦，設置,JLPT JLPT_2 JLPT_3,"Moj,JFB9!<"
大,だい,大，很棒,JLPT JLPT_2 JLPT_3,LwTE(&7K+A
題,だい,標題，主題，主題,JLPT JLPT_2 JLPT_3,F^XD~^:A@0
体育,たいいく,體育，體操，田徑運動,JLPT JLPT_2 JLPT_3,CYaFjR7lk/
体温,たいおん,溫度（身體）,JLPT JLPT_2 JLPT_3,JV$<Rwhu{y
大会,たいかい,大會，（大）錦標賽，大規模會議,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,qPbid=y~O&
大気,たいき,氣氛,JLPT JLPT_2 JLPT_3,"Hhm(,tKo;q"
代金,だいきん,價格，成本,JLPT JLPT_2 JLPT_3,d6Cwm*}ZjB
退屈,たいくつ,乏味，無聊,JLPT JLPT_2 JLPT_3,F(8G#=fSzj
滞在,たいざい,留下，寄宿,JLPT JLPT_2 JLPT_3,bk>r|^ok!J
大使,たいし,大使,JLPT JLPT_2 JLPT_3,zN!*9mGhu4
大した,たいした,重要，很棒，很大,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,oM^M6iE>L5
体重,たいじゅう,（體重,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,t`1!Oqj**T
対象,たいしょう,目標;對象（敬拜，學習等）；主題（即稅收）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,"p^#)B+1eX,"
対照,たいしょう,對比，對立，比較,JLPT JLPT_2 JLPT_3,n>fKKV=_7/
大臣,だいじん,內閣大臣,JLPT JLPT_2 JLPT_3,Ob3O=(AH>h
対する,たいする,面對，面對，反對,JLPT JLPT_2 JLPT_3,ybI4-s}gla
大戦,たいせん,偉大的戰爭，偉大的戰鬥,JLPT JLPT_2 JLPT_3,f`t4(w295-
態度,たいど,態度，態度,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,CRe5#!Zg2
大統領,だいとうりょう,總統,JLPT JLPT_2 JLPT_3,mQ?{N?L_2<
大半,たいはん,大多數，大多數,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,L@eG[f#yFA
代表,だいひょう,代表，代表團,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,[cqqR!>%Z
大部分,だいぶぶん,大多數是多數,JLPT JLPT_2 JLPT_3,xCOUr6=j:7
タイプライター,タイプライター,打字機,JLPT JLPT_2 JLPT_3,wfroZ+;inq
逮捕,たいほ,逮捕，逮捕，捕獲,JLPT JLPT_2 JLPT_3,"mP*P.Zr^,5"
題名,だいめい,標題,JLPT JLPT_2 JLPT_3,x5M%%Ua514
ダイヤ,ダイヤ,（鐵路）時間表；鑽石,JLPT JLPT_2 JLPT_3,u65Ybwgo>d
太陽,たいよう,太陽,JLPT JLPT_2 JLPT_3,Ods5M>&o#p
平ら,たいら,平坦，水平，光滑,JLPT JLPT_2 JLPT_3,CCHa|.m;y*
代理,だいり,代表，代理，代理,JLPT JLPT_2 JLPT_3,`LJ^*Zc6.
大陸,たいりく,大陸,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,"j9v8D@q,-`"
倒す,たおす,扔掉，打敗,JLPT JLPT_2 JLPT_3,O)2K@u<S75
タオル,タオル,（手）毛巾,JLPT Genki_Ln.18 JLPT_3 JLPT_2 Genki,wEC@Qp%tX#
だが,だが,但是，但是,JLPT JLPT_2 JLPT_3,yVQqFsidK:
互い,たがい,相互，彼此,JLPT JLPT_2 JLPT_3,"A/w*RxK,aS"
高める,たかめる,提高，舉起，提升,JLPT JLPT_2 JLPT_3,k95gRhn5$b
宝,たから,寶藏,JLPT JLPT_2 JLPT_3,"Ms,V*:XqhK"
宅,たく,房子，家,JLPT JLPT_2 JLPT_3,NDCW+QVEo*
炊く,たく,煮沸，做飯,JLPT JLPT_2 JLPT_3,nMc=w-?iw5
焚く,たく,燃燒，點燃，燃燒火,JLPT JLPT_2 JLPT_3,Dg<UbH>Qcm
抱く,だく,擁抱，擁抱,JLPT JLPT_2 JLPT_3,KKtZ{u;?<t
だけど,だけど,然而,JLPT JLPT_2 JLPT_3,B]!P5f2EJ8
たしか,たしか,可以肯定的是，如果我沒記錯的話,JLPT JLPT_2 JLPT_3,Ai@Savd_m@
確かめる,たしかめる,確定，確保,JLPT JLPT_2 JLPT_3,zRU$$MH{a;
多少,たしょう,一點（與少し（すこし）相同）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,Lr;d$E?/U|
助かる,たすかる,保存； （某物）幫助（v.i。）,JLPT Intermediate_Japanese Genki_Ln.18 JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4 Genki,xVSsgH{D[a
助ける,たすける,幫助（v.t。），保存，營救,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Genki Genki_Ln.22 Intermediate_Japanese_Ln.3,l/GW}?_@LC
ただ,ただ,免費只是（〜）;僅（〜）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9 Genki_Ln.23 Genki,FnqECB)M9z
只,ただ,免費，僅,JLPT JLPT_2 JLPT_3,t3-MU5x.ml
唯,ただ,僅僅，唯一，平原,JLPT JLPT_2 JLPT_3,F%qA~M)1]b
戦い,たたかい,戰鬥，戰鬥,JLPT JLPT_2 JLPT_3,q9<05fFYz
戦う,たたかう,戰鬥，競爭，戰鬥,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,Bby>Z<O$Cf
叩く,たたく,打擊，擊敗,JLPT JLPT_2 JLPT_3,qn)FIw6-x/
直ちに,ただちに,立刻立即,JLPT JLPT_2 JLPT_3,K6vcg?:lAW
畳む,たたむ,折疊（衣服）,JLPT JLPT_2 JLPT_3,rkct5mr//(
立ち上がる,たちあがる,站起來,JLPT JLPT_2 JLPT_3,HlZc:`g<19
立場,たちば,立場，位置，情況,JLPT JLPT_2 JLPT_3,m+%3thjJjg
建つ,たつ,站立;建造（v.i。），勃起，豎立,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,n<i_4fThiw
経つ,たつ,（時間）通過,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,"r,N`cWnW^X"
達する,たっする,到達，到達,JLPT JLPT_2 JLPT_3,wK1Ias[)#c
唯,たった,只是，只是,JLPT JLPT_2 JLPT_3,uOH:v;n@##
だって,だって,但是，因為，甚至,JLPT JLPT_2 JLPT_3,EX/P_yzE.A
たっぷり,たっぷり,充實，充滿,JLPT JLPT_2 JLPT_3,m+yv?z5be0
たとえ,たとえ,即使是,JLPT JLPT_2 JLPT_3,hFX[Llvj7<
谷,たに,谷,JLPT JLPT_2 JLPT_3,hcMe_RS(U*
